STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
PUNJAB,1.3887678122380553,0.8003420523551195,0.8164914721216553,0.8851634534786255,0.8606013905229434,0.1318976078406087,0.22470519224390484,0.24025953866691505,0.39326585840788414,0.30118952178094,0.00016764459346186087,0.2567812238055323,0.8390216072883443,0.8078728480237283,0.01724439410138498,0.6999345917769426,0.8731479530774438,0.15418724770646489,0.04489918529421988,0.2637553561275271,0.0,0.5983698769135748,0.6837395971533787
RAJASTHAN,0.49683412499707513,0.24661151766192868,0.1610801642306059,0.5584112953509082,0.6358155644005137,0.017834258190974856,0.01892015450955504,0.19057777153806357,0.12443723857335257,0.2741463660822746,0.020111378898846437,0.12686664950745255,1.0,0.16913780348860022,0.04665564397368609,0.6073998295328643,0.7405108117438595,0.22330812796899055,0.005458168594230565,0.5685173800858103,0.0,0.3047827409504645,1.1379709949893635
SIKKIM,0.7707070707070707,0.3634002000444543,0.0,3.0,0.634766952031526,0.0,0.0,0.4587542087542088,0.620983770619868,0.48510865182414403,0.25,0.18068181818181822,0.510878534916507,1.1175699300699302,1.4985978245754914,1.0680597282694382,0.5015723748176957,0.5840511938105682,0.0,0.05530832803560077,0.0,0.38118022328548645,0.0
TAMIL NADU,0.5651698807160362,0.40389965268865347,0.06167009718881145,0.17127173305149151,0.32516948285478214,0.04758510790963877,0.004142404723028644,0.3822089795333209,0.09998170319834018,0.08464365398474714,0.09385755758851523,0.04155950397557788,0.18017086433788793,1.1096650937278651,0.08151841120710179,0.655263116271141,0.14531222766748686,0.1209549870270559,0.0987742571913934,0.0715597739650734,0.0,0.48625034982880044,1.9262385601675698
TRIPURA,1.150787569178374,0.34569761777627883,0.08971359473927339,1.7031778228532792,0.7437231185105005,0.1099015129187543,0.0,0.38668937136370085,0.18221827854616654,0.15980792966369034,0.12260536398467435,0.23860153256704983,0.14585705297949958,0.8478116710875333,0.3213352934362893,1.5183673185931754,1.5642908547954186,0.8135966216663449,0.05792749604375698,1.0,0.0,0.010040666801102374,0.6360088439795352
UTTAR PRADESH,1.4573464652124677,0.6657133592767922,2.0,0.46166551005009226,1.5020840756976517,0.15986158793325128,0.015003644546068397,0.6437885235722615,0.14646829301208403,0.40362597130168415,0.17191925004921932,0.5840105405037029,0.47057826067162734,0.6106514073226679,0.0,0.33493293631043136,3.0,0.2660384427324909,0.002093434239577767,0.282345450584611,0.0,0.4573920224073381,0.8926521779136417
UTTARAKHAND,1.4202807175561059,0.4968624216775336,1.391944501669645,0.7762957468508684,1.1207117130125621,0.32110318188904097,0.014762756926091405,0.6545072431134129,0.21252113027395733,0.46973033694939975,0.24926818284170238,0.4904976356676425,0.5182446025110569,1.461573103770807,0.010889247611559197,0.6873341757045393,2.116971986845955,0.2540009079044858,0.4260401770984791,0.3024833756650915,0.0,0.47443676744213603,0.48617313152819586
WEST BENGAL,0.8109936173419977,0.4846172150785438,0.9086033618515925,0.5904807090001345,1.0623985557508522,0.16997513998944988,0.23691298262857902,0.20406884983442808,0.0,0.2891071806651243,0.24572097604489956,0.27401735769109264,0.2856864077601347,1.2866935328233624,0.03319105267754795,0.5781685306775532,0.9728503710340883,0.3363188302682271,0.1785406374586479,0.8984147113456338,0.6226699994424724,0.1708471451818045,1.094743668327617
A & N ISLANDS,1.2767203513909224,0.12039864398042574,0.0,0.8185341486521402,0.39257036682008284,0.7199572023876563,0.0,0.11821484735101134,0.5220610378741521,0.19386282817735356,0.07027818448023428,0.23279648609077602,0.3949397751623949,0.8639486428651876,0.17397476413391325,0.525908940973875,0.775491109527799,0.4039796189908037,0.3035832128994718,0.053445822113464866,0.0,0.055251598982815744,1.5274197682852537
CHANDIGARH,0.338546866333888,0.33446293667034155,0.3896047957895234,0.3488303807379857,0.808614939226849,0.08181876359912965,0.10908719385818955,0.7053059715289332,0.32174592790345985,1.0,0.0815307820299501,0.2998336106489185,0.5646508931888097,0.32727505439651866,0.03495815484109467,0.0,0.36720772865189033,0.20254336872667042,0.35937904605230736,0.14779563198864362,0.0,0.00523250722480077,0.6770833686245633
D & N HAVELI,1.2796645702306078,0.17239470406421553,0.0,0.439511653718091,1.3701384775925767,0.6185292694726658,0.0,0.253901700442581,0.3424738156215921,0.46591034636216627,0.2075471698113208,1.0,0.10945176158892908,0.0,1.4926850630728437,0.4450930219450324,0.0,0.10207846088446872,0.0,0.0,0.0,0.45489904005296256,0.9161355720073946
DAMAN & DIU,0.7297071129707112,0.5734468189583738,0.0,0.9746492739355157,0.4206991012627352,0.4114901834567107,0.0,0.506741050674105,0.5470253540339168,0.5062385223305772,0.2259414225941423,0.798326359832636,0.2912607546885309,0.0,1.835575751050645,0.39533494538847597,0.0,0.0,0.0,0.09164057699622553,0.0,1.0,0.3123184568731051
LAKSHADWEEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433988362689914,0.22533876934737462,1.0,0.0,0.0,0.0,1.9999999999999998,0.25490173775723834,0.0,0.2705079213438421,0.0,0.1216783216783217,0.0,0.0,1.6008462749550625
PUDUCHERRY,0.39380207116717275,0.17287794079600027,0.7876187210186523,0.1414732676532421,0.14874987299183062,0.11486352936948592,0.1531450677616723,0.15088201960428077,0.07805230536625647,0.3170313031847117,0.17659425367904696,0.06685353889278207,0.1829309400067245,0.8270174114602986,0.13463106232880978,1.1925330371891625,0.0,0.03412153177427581,0.024217161225220656,0.010232234478905816,0.0,0.38638906305708204,1.4037580330239101
