MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,
1.843188719,0.396371532,0.130358705,1.168079952,1.442128913,0.604424447,0,1.027803728,0.433855924,0.387609713,0.188626422,0.872906256,0.306414933,0.292015917,0.436278798,1.125044643,0,0.426277574,0,0.057026878,0,0.223320922,0.474285259,Moderate
1.266076968,0.185807416,0.107203885,1.620061295,2,0.485912145,0.002505753,0.460590438,0.270275381,0.245053822,0.307077975,0.489565634,0.212118548,0.300183644,0.222482038,0.610249509,0.457259357,0.341681919,0.00622128,0.569501174,0.055060907,0.227615137,0.914474931,Moderate
1.525472766,0.880427012,0.381556484,0.436958013,1.113307407,0.434853543,0.032290736,0.373072679,0.144727468,0.233305755,0.632530759,0.451396979,0.263014532,0.157190413,0.152175193,0.958174032,2.621378301,0.111075673,0.004199453,0.138936923,0.135152371,0.225283082,1.024133142,Moderate
1.257543389,0.411530751,0.072914118,1.170025167,0.29241974,0.126313897,0.005112822,0.301558535,0.336063701,0.165260383,0.143647104,0.074545575,0.162124196,0.379169537,0.148158505,1.329394889,0.458241985,0.552333477,0.157769597,0.105564208,0.064198912,0.260019005,1.147468727,Safe
0.902154077,0.137550766,0.259205567,0.534569663,0.287781054,0.061632771,0,0.27674934,0.499694528,0.745991421,0.18880835,0.460598266,0.389717208,3,0.204117135,0.377761165,0.073097246,0.160658363,0.180507309,0.037797461,0,0.39723007,0.546650054,Dangerous
0.591640613,0.034791193,0.051932788,0.226230388,0.463754148,0.190394362,0.008130055,0.407079707,0.198078719,0.258897322,0.115197251,0.375061916,0.107339375,0.692595452,0.062532254,0.522286087,0.061305915,0.106090384,0.03910899,0.355278685,0,0.246043273,1.645590646,Safe
1.133379237,0.450718496,0.147182299,0.767222874,0.559672581,0.292219659,0.121094954,0.385607242,0.447108713,0.654219692,0.212390313,0.473113013,0.274430168,0.098910711,0.080165511,0.334545136,1.058406394,0.149105938,0.418524497,0.326702113,0,0.12907262,0.738458031,Safe
0.588810706,0.019159961,0.062465064,0.746291439,0.525088969,0.007426336,0,0.025651107,0.376784841,0.11463538,0.32588038,0.341459537,0.237437086,0.09328513,0.225451835,0.558865106,0.070461823,0.441902238,0.224749173,0.120943043,0,0.204921549,1.647276243,Safe
0.447077068,0.703072657,0.176338557,0.71869114,1.558030952,0.06072478,0,0.131841498,0.335299485,0.204227488,0.504570682,0.262164935,0.236411648,0.531227291,0.245402111,0,0.113174846,0.931034722,0.741033432,0.084530292,0,0.081847102,1.547196826,Safe
3.159961658,0.697927894,0.345080641,1.390822805,0.930771806,0.916409557,0.046645692,0.628971615,0.186764298,0.379707956,0.523756906,0.438200004,0.239562014,0.204895146,0.112952732,0.814924976,1.983807625,0.169010634,0.010133536,0.133175694,0.307494838,0.251176807,0.717953746,Moderate
0.857404241,0.423634493,0.092042151,0.293858453,0.359379364,0.165299003,0.121185254,0.566419245,0.24167826,0.294447645,0.464622093,0.07656568,0.402431405,0.254696877,0.049244186,1.045360295,0.489200666,0.362149332,0.030540302,0.195376737,0.160174419,0.028393726,1.143055167,Safe
0.137452077,0,0.09088691,0.418091851,0.061573568,0.043838836,0.05948222,0.158033959,0.094484906,0,0.549766756,0.028900612,0.283471155,0.108584179,0.076683107,0.840040324,0.021969048,0.416917273,0.172697931,0.226229442,0,0.001967065,2,Safe
0.749776053,0.318109889,0.095401071,0.997461929,0.210312654,0.057770893,0.022523369,0.33009461,0.255386821,0.191362075,0.084313707,0.05192552,0.081099758,0.018449567,0.105932607,1.115681741,0.941818562,0.586611899,0.182101655,0.124502231,0.38071066,0.17943915,1.448530644,Safe
0.891512557,0.29736496,0.104713473,0.527785703,0.288740365,0.400966594,0.059352922,0.761284477,0.431477652,0.588627389,0.367457614,0.31019538,0.420294946,0.571759875,0.179663124,0.976911861,0.417107225,0.353793349,0.271175228,0.252227225,0,0.331114159,0.267152058,Safe
1.571235331,3,0.185208204,1.047102835,1.861649964,0.0330285,2,0.079858002,0.087576578,0.49430355,0.191423244,0.460766887,0.370628608,1.244652058,0.902423866,0.582921682,0.078344439,0.22562961,0,0.087773191,0,0.003237602,0.647126767,Moderate
4,0.635439027,0.162250454,3,1.119425024,1.890381125,0,0.839509059,0.285244361,0.567907984,0.025553539,0.687811368,0.570349306,1.574978046,0.362008469,0.443994619,0.091510854,0.513226002,0.01883151,0.05520533,2,0.170176845,0.403889505,Dangerous
0.925541881,0.416628967,0.654585393,2.688315803,0.116798877,0.058366675,0,0.120961662,1,0.947119893,0,0.401523582,0.343074487,0.366583409,0.306058942,0.312249816,0,0.755476719,0.028490285,0.035794465,0,0.105845242,0,Moderate
2.753353973,1.505091368,1.513388735,1.350202429,1.112878679,0.686980609,0,2,0.365312953,0.76899933,0.008125577,0.527914659,0.270949073,1.540970423,0.054170514,0.294317455,0,0.158786139,0,0.006687362,0,0.072151002,0.464432515,Dangerous
1.562484341,0.961336049,0.12401064,1.15373694,0.658906195,0.723291657,0.057289774,0.948396321,0.268076725,0.289979719,0.223457415,0.110960843,0.214874099,0.054469735,0.202490331,0.858022143,1.913152854,1,0.198965193,0.274204014,0,0.321176692,0.72404742,Moderate
1.564699474,1.048643504,0.47839922,0.873013965,0.69203912,0.085313763,0.171323731,0.248373133,0.38655137,0.276807626,0,0.265970931,0.9690149,0.554966695,0.06979522,0.91252401,1.033514137,0.154466325,0.046105699,0.235856485,0,0.534027037,0.552476201,Moderate
0.571827272,0.263800529,0.089963894,0.690961717,0.685759518,0.017968627,0.018168111,0.161147223,0.147580571,0.252227328,0.039902911,0.126330945,1,0.112855507,0.08377309,0.711515957,0.782418853,0.282302341,0.002819235,0.53427569,0,0.25546095,1.080984185,Safe
1.522700355,0.357759349,2,1.706763036,0.594772803,0,0,0.30798544,0.54560163,0.235623656,0.369127517,0.213565223,0.49234538,1.680071444,0.196868009,0.836454019,0,0.769420081,0,0.048606802,0,0.498205088,0.57358354,Moderate
0.630829508,0.505971532,0.021630141,0.223153256,0.364631416,0.055655915,0.002383434,0.39323468,0.136222339,0.113083432,0.137283997,0,0.190022416,0.475883343,0.10736956,0.720184138,0.198679407,0.145326128,0.124807239,0.068038787,0,0.4341828,1.770857847,Safe
1.820822901,0.406155819,0,2.245953684,0.940731122,0.201472145,0,0.316317977,0.212003951,0.14569538,0.265379976,0.314709321,0.161486811,0.517657719,0.293181688,1.595448246,1.303355522,0.968039982,0.080463085,0.876128604,0,0.012567678,0.516262332,Moderate
1.644714142,0.854290473,1.110236503,0.665303902,1.544120236,0.206432909,0.008352659,0.592251258,0.160116028,0.404965322,0.226477054,0.695378361,0.482224569,0.461829155,0.071704205,0.380348169,3,0.338307335,0.000797614,0.264295112,0,0.383886886,0.790794895,Moderate
1.315088698,0.759740202,0.917027581,0.934741632,1.268613649,0.157478264,0.004763188,0.748965549,0.21125118,0.532402786,0.402188284,0.462923874,0.559917654,0.989073288,0.056834587,0.628901423,2.384924716,0.25261486,0.425737208,0.253410183,0,0.413229362,0.333630092,Moderate
0.954718489,0.51828111,0.505694952,1.049130004,1.060752999,0.175167277,0.274048221,0.194843586,0.017220595,0.308621784,0.369890431,0.29605153,0.275715196,0.48249096,0.0846014,0.587984286,0.897905163,0.31530317,0.072460749,1,0,0.118193979,0.96607712,Moderate
1.144425488,0.186282117,0.375788146,1.042244641,0.670525708,0.134029905,0,0.046294911,0.676601063,0.210834898,0.122068096,0.099391343,0.381971732,0,0.221941992,0.665297182,0,0.361423683,0.1962704,0.04566465,0,0.039414646,1.360925891,Safe
0.439233401,0.339214967,0.252399774,0.48463493,0.580466016,0.180043559,0.023598085,0.704801462,0.436080806,1,0.163975155,0.227084902,0.681468925,0,0.074534161,0.019253721,0.142355959,0.113284182,0.175767846,0.094057318,0,0.010295064,0.555670953,Safe
2.439595193,0.096420299,0,0.683622829,0.85762401,2,0,0.197375615,0.320516513,0.39865385,0.47311828,1,0.458019531,1.794484912,0.394265233,0.4129197,0,0.102727233,0,0.058406561,0,0.336084021,0.825870754,Dangerous
1.736344538,0.058993606,0,0.283825549,0.474756148,1.897959184,0,0.983353511,0.75003986,0.459999686,0.746428571,0.474072999,0.422577544,2.980126728,0,0.282198857,0,0,0,0.064664406,0,1,0.012118525,Dangerous
0,0.808422826,0,0,0,0,0,0,0,0.160266375,1,0.838019248,0,0,2,0.419980579,0,0,0,0,0,0,1.836936875,Safe
0.475550881,0.082764284,0.409903714,0.102026241,0.097519832,0.121831401,0.095809738,0.092579209,0.080760382,0.339665556,0.2521779,0.032335715,0.117182439,0.306074455,0.06724744,1.340014679,0.057797433,0.153313684,0.190300997,0.016603424,0,0.290201849,1.326858101,Safe
0.959134106,0.357768056,0.134255454,0.483074734,0.40233945,0.070565918,0.001541498,0.116066596,0.237027272,0.306555984,0.102476552,0.193083955,0.486205101,0.393958369,0.157810798,2,0.795738905,0.488202812,1,0.510456967,0,0.383547167,0.195832212,Safe
1.843188719,0.396371532,0.130358705,1.168079952,1.442128913,0.604424447,0,1.027803728,0.433855924,0.387609713,0.188626422,0.872906256,0.306414933,0.292015917,0.436278798,1.125044643,0,0.426277574,0,0.057026878,0,0.223320922,0.474285259,Moderate
1.266076968,0.185807416,0.107203885,1.620061295,2,0.485912145,0.002505753,0.460590438,0.270275381,0.245053822,0.307077975,0.489565634,0.212118548,0.300183644,0.222482038,0.610249509,0.457259357,0.341681919,0.00622128,0.569501174,0.055060907,0.227615137,0.914474931,Moderate
1.525472766,0.880427012,0.381556484,0.436958013,1.113307407,0.434853543,0.032290736,0.373072679,0.144727468,0.233305755,0.632530759,0.451396979,0.263014532,0.157190413,0.152175193,0.958174032,2.621378301,0.111075673,0.004199453,0.138936923,0.135152371,0.225283082,1.024133142,Moderate
1.257543389,0.411530751,0.072914118,1.170025167,0.29241974,0.126313897,0.005112822,0.301558535,0.336063701,0.165260383,0.143647104,0.074545575,0.162124196,0.379169537,0.148158505,1.329394889,0.458241985,0.552333477,0.157769597,0.105564208,0.064198912,0.260019005,1.147468727,Safe
0.902154077,0.137550766,0.259205567,0.534569663,0.287781054,0.061632771,0,0.27674934,0.499694528,0.745991421,0.18880835,0.460598266,0.389717208,3,0.204117135,0.377761165,0.073097246,0.160658363,0.180507309,0.037797461,0,0.39723007,0.546650054,Dangerous
0.591640613,0.034791193,0.051932788,0.226230388,0.463754148,0.190394362,0.008130055,0.407079707,0.198078719,0.258897322,0.115197251,0.375061916,0.107339375,0.692595452,0.062532254,0.522286087,0.061305915,0.106090384,0.03910899,0.355278685,0,0.246043273,1.645590646,Safe
1.133379237,0.450718496,0.147182299,0.767222874,0.559672581,0.292219659,0.121094954,0.385607242,0.447108713,0.654219692,0.212390313,0.473113013,0.274430168,0.098910711,0.080165511,0.334545136,1.058406394,0.149105938,0.418524497,0.326702113,0,0.12907262,0.738458031,Safe
0.588810706,0.019159961,0.062465064,0.746291439,0.525088969,0.007426336,0,0.025651107,0.376784841,0.11463538,0.32588038,0.341459537,0.237437086,0.09328513,0.225451835,0.558865106,0.070461823,0.441902238,0.224749173,0.120943043,0,0.204921549,1.647276243,Safe
0.447077068,0.703072657,0.176338557,0.71869114,1.558030952,0.06072478,0,0.131841498,0.335299485,0.204227488,0.504570682,0.262164935,0.236411648,0.531227291,0.245402111,0,0.113174846,0.931034722,0.741033432,0.084530292,0,0.081847102,1.547196826,Safe
3.159961658,0.697927894,0.345080641,1.390822805,0.930771806,0.916409557,0.046645692,0.628971615,0.186764298,0.379707956,0.523756906,0.438200004,0.239562014,0.204895146,0.112952732,0.814924976,1.983807625,0.169010634,0.010133536,0.133175694,0.307494838,0.251176807,0.717953746,Moderate
0.857404241,0.423634493,0.092042151,0.293858453,0.359379364,0.165299003,0.121185254,0.566419245,0.24167826,0.294447645,0.464622093,0.07656568,0.402431405,0.254696877,0.049244186,1.045360295,0.489200666,0.362149332,0.030540302,0.195376737,0.160174419,0.028393726,1.143055167,Safe
0.137452077,0,0.09088691,0.418091851,0.061573568,0.043838836,0.05948222,0.158033959,0.094484906,0,0.549766756,0.028900612,0.283471155,0.108584179,0.076683107,0.840040324,0.021969048,0.416917273,0.172697931,0.226229442,0,0.001967065,2,Safe
0.749776053,0.318109889,0.095401071,0.997461929,0.210312654,0.057770893,0.022523369,0.33009461,0.255386821,0.191362075,0.084313707,0.05192552,0.081099758,0.018449567,0.105932607,1.115681741,0.941818562,0.586611899,0.182101655,0.124502231,0.38071066,0.17943915,1.448530644,Safe
0.891512557,0.29736496,0.104713473,0.527785703,0.288740365,0.400966594,0.059352922,0.761284477,0.431477652,0.588627389,0.367457614,0.31019538,0.420294946,0.571759875,0.179663124,0.976911861,0.417107225,0.353793349,0.271175228,0.252227225,0,0.331114159,0.267152058,Safe
1.571235331,3,0.185208204,1.047102835,1.861649964,0.0330285,2,0.079858002,0.087576578,0.49430355,0.191423244,0.460766887,0.370628608,1.244652058,0.902423866,0.582921682,0.078344439,0.22562961,0,0.087773191,0,0.003237602,0.647126767,Moderate
4,0.635439027,0.162250454,3,1.119425024,1.890381125,0,0.839509059,0.285244361,0.567907984,0.025553539,0.687811368,0.570349306,1.574978046,0.362008469,0.443994619,0.091510854,0.513226002,0.01883151,0.05520533,2,0.170176845,0.403889505,Dangerous
0.925541881,0.416628967,0.654585393,2.688315803,0.116798877,0.058366675,0,0.120961662,1,0.947119893,0,0.401523582,0.343074487,0.366583409,0.306058942,0.312249816,0,0.755476719,0.028490285,0.035794465,0,0.105845242,0,Moderate
2.753353973,1.505091368,1.513388735,1.350202429,1.112878679,0.686980609,0,2,0.365312953,0.76899933,0.008125577,0.527914659,0.270949073,1.540970423,0.054170514,0.294317455,0,0.158786139,0,0.006687362,0,0.072151002,0.464432515,Dangerous
1.562484341,0.961336049,0.12401064,1.15373694,0.658906195,0.723291657,0.057289774,0.948396321,0.268076725,0.289979719,0.223457415,0.110960843,0.214874099,0.054469735,0.202490331,0.858022143,1.913152854,1,0.198965193,0.274204014,0,0.321176692,0.72404742,Moderate
1.564699474,1.048643504,0.47839922,0.873013965,0.69203912,0.085313763,0.171323731,0.248373133,0.38655137,0.276807626,0,0.265970931,0.9690149,0.554966695,0.06979522,0.91252401,1.033514137,0.154466325,0.046105699,0.235856485,0,0.534027037,0.552476201,Moderate
0.571827272,0.263800529,0.089963894,0.690961717,0.685759518,0.017968627,0.018168111,0.161147223,0.147580571,0.252227328,0.039902911,0.126330945,1,0.112855507,0.08377309,0.711515957,0.782418853,0.282302341,0.002819235,0.53427569,0,0.25546095,1.080984185,Safe
1.522700355,0.357759349,2,1.706763036,0.594772803,0,0,0.30798544,0.54560163,0.235623656,0.369127517,0.213565223,0.49234538,1.680071444,0.196868009,0.836454019,0,0.769420081,0,0.048606802,0,0.498205088,0.57358354,Moderate
0.630829508,0.505971532,0.021630141,0.223153256,0.364631416,0.055655915,0.002383434,0.39323468,0.136222339,0.113083432,0.137283997,0,0.190022416,0.475883343,0.10736956,0.720184138,0.198679407,0.145326128,0.124807239,0.068038787,0,0.4341828,1.770857847,Safe
1.820822901,0.406155819,0,2.245953684,0.940731122,0.201472145,0,0.316317977,0.212003951,0.14569538,0.265379976,0.314709321,0.161486811,0.517657719,0.293181688,1.595448246,1.303355522,0.968039982,0.080463085,0.876128604,0,0.012567678,0.516262332,Moderate
1.644714142,0.854290473,1.110236503,0.665303902,1.544120236,0.206432909,0.008352659,0.592251258,0.160116028,0.404965322,0.226477054,0.695378361,0.482224569,0.461829155,0.071704205,0.380348169,3,0.338307335,0.000797614,0.264295112,0,0.383886886,0.790794895,Moderate
1.315088698,0.759740202,0.917027581,0.934741632,1.268613649,0.157478264,0.004763188,0.748965549,0.21125118,0.532402786,0.402188284,0.462923874,0.559917654,0.989073288,0.056834587,0.628901423,2.384924716,0.25261486,0.425737208,0.253410183,0,0.413229362,0.333630092,Moderate
0.954718489,0.51828111,0.505694952,1.049130004,1.060752999,0.175167277,0.274048221,0.194843586,0.017220595,0.308621784,0.369890431,0.29605153,0.275715196,0.48249096,0.0846014,0.587984286,0.897905163,0.31530317,0.072460749,1,0,0.118193979,0.96607712,Moderate
1.144425488,0.186282117,0.375788146,1.042244641,0.670525708,0.134029905,0,0.046294911,0.676601063,0.210834898,0.122068096,0.099391343,0.381971732,0,0.221941992,0.665297182,0,0.361423683,0.1962704,0.04566465,0,0.039414646,1.360925891,Safe
0.439233401,0.339214967,0.252399774,0.48463493,0.580466016,0.180043559,0.023598085,0.704801462,0.436080806,1,0.163975155,0.227084902,0.681468925,0,0.074534161,0.019253721,0.142355959,0.113284182,0.175767846,0.094057318,0,0.010295064,0.555670953,Safe
2.439595193,0.096420299,0,0.683622829,0.85762401,2,0,0.197375615,0.320516513,0.39865385,0.47311828,1,0.458019531,1.794484912,0.394265233,0.4129197,0,0.102727233,0,0.058406561,0,0.336084021,0.825870754,Dangerous
1.736344538,0.058993606,0,0.283825549,0.474756148,1.897959184,0,0.983353511,0.75003986,0.459999686,0.746428571,0.474072999,0.422577544,2.980126728,0,0.282198857,0,0,0,0.064664406,0,1,0.012118525,Dangerous
0,0.808422826,0,0,0,0,0,0,0,0.160266375,1,0.838019248,0,0,2,0.419980579,0,0,0,0,0,0,1.836936875,Safe
0.475550881,0.082764284,0.409903714,0.102026241,0.097519832,0.121831401,0.095809738,0.092579209,0.080760382,0.339665556,0.2521779,0.032335715,0.117182439,0.306074455,0.06724744,1.340014679,0.057797433,0.153313684,0.190300997,0.016603424,0,0.290201849,1.326858101,Safe
