STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
TRIPURA,0.6893666151719652,0.3156348046435936,0.0,0.4994102311853154,0.8783959400493266,0.2060055818035946,0.0,0.20830961866818445,0.22310105654124504,0.07416528892183602,0.6042970973249857,0.028706602162777463,0.0655080606169622,0.03827546955036995,0.351818700266898,0.5492337724105648,0.4093115327753176,0.6135782166395682,0.0,0.8690252271891761,0.0,0.4007080393609748,0.1925832613880736
UTTAR PRADESH,0.5300586166118967,0.5086195336701599,1.0,0.14263867581416273,0.4909995477159656,0.06704714791766228,0.14282526823668987,0.22183045613919555,0.19499387264497475,0.2966021532002284,0.1834932104803677,0.6175175917452904,0.2819301341488342,0.10657424645623187,0.02697156099868619,0.2679785401046154,1.0,0.14527478261547916,1.0,0.3414874215576388,0.0,0.6016635876026942,0.30260780235197016
UTTARAKHAND,0.3225993040154343,0.37974296574377625,0.24392672919472874,0.20386341981158487,0.456294964028777,0.06598753970824607,0.026232384778235703,0.2142359339073364,0.344284999311527,0.3144450952411165,0.3834406159283099,0.5856683074592958,0.4404595641955518,0.045269047919559095,0.043473516760253635,0.2883227144878264,0.8441488548153435,0.2522229586445085,0.2366122520812112,0.4946600010550212,0.0,0.5902312906377977,0.269358310973945
WEST BENGAL,0.22216020811829487,0.08336053695094622,0.4932485728695411,0.2487264060923781,0.31173020128376977,0.07132981528887973,1.0,0.10370418805374833,0.0,0.4000208720428124,0.3288815509857129,0.20777209271912908,0.2308952355983129,0.11213097067381568,0.0,0.2143097906720801,0.38677176489255344,0.2945381218282959,0.02220200925696724,1.0,0.01595449046980743,0.4856957152635858,0.5411769502853809
A & N ISLANDS,0.3109937888198757,0.0791847435937451,0.09680582425414924,0.04155890098387529,0.06565734989648032,0.0624485519718626,0.0,0.11531190926275993,0.4328946254564741,0.1115013343205902,0.22864906832298135,0.15663819875776394,0.1858720015592588,0.0,0.1743461353519301,0.6245789903498331,0.0,0.19147522973526004,0.059408000799830024,0.13438455590313172,0.0,0.0,0.7818648840151239
CHANDIGARH,0.07137562366357805,0.06815080391264948,0.044435460313379985,0.0932065038645613,0.2411023996198622,0.021498681826378933,0.024689853242808445,0.04536862003780719,0.3570522328298593,1.0,0.12704918032786885,0.3834640057020671,0.6858278392968363,0.031955333808505584,5.299923328332123e-05,0.0427948192199704,0.025629378584683997,0.0,0.02726924626877444,0.4097627442292213,0.0,0.036830332127471686,0.21893174747216196
D & N HAVELI,0.3103803888419273,0.18859088341113847,0.0,0.03926449677761451,0.43784516765285997,0.2379696299992871,0.0,0.18832004116285053,0.6156231829579052,0.3343873838107722,0.389792899408284,0.7958579881656805,0.3541466538584694,0.26528599605522685,0.16502605531402748,0.20187418886429864,0.0,0.15070768512845528,0.0,0.0731560896040717,0.0,0.0382196419932269,0.4898586268900129
DAMAN & DIU,0.21272437599575145,0.14217929797687318,0.0,0.2831846123503605,0.07859355638166046,0.2990101670623013,0.0,0.03943753030547923,0.7811634562818491,0.3102119317506866,0.8931226765799256,1.0,0.2738383048422365,1.0,0.03637906763471545,0.14971857131712146,0.267345859883358,0.13772232749279545,0.0,0.0,0.0,0.2881391597110191,0.3091603223128224
LAKSHADWEEP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5324728373038798,1.0,0.0,0.0,0.0,1.0000000000000002,0.07060420503832934,0.0,0.53963333427226,0.0,0.3988186820351005,0.0,0.0,0.0
PUDUCHERRY,0.06123027293715804,0.09031653730240753,0.0,0.0,0.08424839495240204,0.00890344641794986,0.0,0.02583476913303366,0.11866500191683045,0.1941095621964038,0.2728027451848572,0.08932920079698918,0.06523135178442474,0.009925466755221015,0.040618358646920615,0.8737262948438662,0.015921194666509476,0.1614343044069999,0.11434429022663765,0.010948310066936563,0.0,0.5205046484072052,0.7556655687466718
ANDHRA PRADESH,0.22835906314452006,0.13421477538522805,0.09307876662359037,0.1232353422862758,0.19036731288896167,0.024133240339242003,0.0009264769532211568,0.031573690572405576,0.2687284480143693,0.2158703697695052,0.02912247289872245,0.19279166351717936,0.4690061785900216,0.07716243795510093,0.17188975164255027,1.0,0.2458100018038375,0.3792812555116028,0.6692605596750026,0.5390301147714874,0.011001858897371508,0.5713159817581698,0.05152119194657878
ARUNACHAL PRADESH,0.4174772036474164,0.22275400693598274,0.04018408354570418,0.3584940159574468,0.5706137799202128,0.2560205751695113,0.06519670885885548,0.16775777414075285,0.5176090354149461,0.2674897984906469,0.0533913058551165,0.3928043735224585,0.14154185800529642,0.03102836879432625,0.25117334167709643,0.6780521437008684,0.0,0.4265403368794327,0.0,0.01808862899816824,0.0,0.0,0.2978421668487333
ASSAM,0.4195543067872509,0.1125663026732263,0.14041262264742088,0.554371696373694,0.9280328057775048,0.17039923813126026,0.05604913375234071,0.1044174428317022,0.3236439190230063,0.20641055430149896,0.16715870207047842,0.4910346240524482,0.19972554567110573,0.09809465273509528,0.2778885715318703,0.5037283351312443,0.13866405461698014,0.3424542102028273,0.01243880111356159,0.4878393174778266,0.0,0.4359650891210817,0.09950667106263
BIHAR,0.5135813436979456,0.3095166170531789,0.23490173879465498,0.24769745974458635,0.625517290741255,0.23500253217077205,0.0986819702105719,0.2323989046920752,0.1272754548688217,0.11540505436841644,0.1704740866941461,0.5365144364242087,0.24022496900090864,0.03692393114936148,0.19512525721004675,0.3428071421665718,0.7257886101528294,0.102772533777531,0.00553339647908025,0.2529254350967638,0.2828585456639316,0.17626873958911715,0.5521283096710351
CHHATTISGARH,0.3108014269700056,0.16487278234489586,0.05405543711636216,0.44504272306628173,0.10108529408257212,0.04867486843301951,0.014032368181417985,0.07281520444875801,0.4786715033095899,0.15224201170316842,0.03450725075442379,0.08210500791057472,0.09497671374463056,0.07012187850311256,0.1721395310336313,0.30028056803609776,0.12906969898444542,0.6249499129439263,0.14371129652519296,0.1803055831667056,0.0,0.3243408781930498,0.7521887489533364
GOA,0.26435623614749143,0.03150183605375816,0.21310600018596293,0.3349700282087447,0.12104416431593795,0.045257986019622116,0.0,0.07117283280894003,0.6798934785315345,0.4093527399372161,0.0282046050815201,0.7851825732643785,0.2693440682991354,0.0,0.09814983821455242,0.2494642604335889,0.07166749795481095,0.17058062999529858,0.3243673774164109,0.08153915130909124,0.0,0.8042877291960507,0.2584318404230893
GUJARAT,0.1483431150385421,0.049659245970056214,0.02320769986380769,0.06189371995562677,0.21275171792185385,0.06571588818504974,0.010459265887529368,0.09058634558070412,0.28049724097824963,0.2760782956353746,0.02753416556475149,0.5209334812440938,0.1536954580590649,0.08097165991902834,0.10971498176492342,0.3907403736023871,0.04191436608241857,0.11322450198636567,0.0715208092927222,0.3825660394608277,0.0,0.2972187088149124,0.7316972991024959
HARYANA,0.2635534508462685,0.12596745929369388,0.15072114822851598,0.1901195135052179,0.2142772358425415,0.02560729632552837,0.2727535732799877,0.05248881123650921,0.3752540489249428,0.2581531601419015,0.03268281331856003,0.4655335584202987,0.26160173756130023,0.05729486392469819,0.07246867439425128,0.3557983584976011,0.4893291999900322,0.16260806732146513,1.0,0.5286787693258368,0.0,0.1987292817679558,0.5610933806279216
HIMACHAL PRADESH,0.12544910873646878,0.06976228037006406,0.0882576269470472,0.23902371004380984,0.19762912238357944,0.0015619622953713494,0.0,0.01705795961840096,0.3212783282942816,0.0039451444493177066,0.08517975448449662,0.26822029314727674,0.13257821131045586,0.03407431445724485,0.2709910185070297,0.3869422835688012,0.04946836545509748,0.3634674671426254,0.059705071059739816,0.2085754228664332,0.0,0.30135323705987344,1.0
JAMMU & KASHMIR,0.5412971814179874,0.5860105601309841,0.12406226614572935,0.198096479637582,0.6869163943419377,0.02543895630583376,0.0,0.05119735156071336,0.3500828995942877,0.09046280909922508,0.0985697096789868,0.1688806568826388,0.1834822090221692,0.10570525222972016,0.4503576712644381,0.0,0.03237060340118319,0.7369756028502666,0.5730148481458555,0.03947727402705322,0.0,0.15771978670190176,0.8176138157939358
